playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8475780,2024,Chris Wagner,COL,R,4on5,13,337,17,2.31,0,0.02,0.06,0.05,0,0.06,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,0,17,0,0,0,2,1,14,9,0,2009,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.46,0.85,0.81,0.85,0.81,10,3,3,16,1,3,1,11,0,2,0.25,0,0.59,0,0,1,16,13,13,0.23,0.45,0.45,0.63,0.63,0.62,0.23,11.45,4,81,0,0,0,0,0,0
8475780,2024,Chris Wagner,COL,R,5on4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475193,2024,Tomas Tatar,SEA,L,other,70,752,14,8.91,0.68,0.5,0.45,0.37,0.46,0.39,128,1.36,0.08,0.11,0.23,0.04,0.99,0.53,0.08,0.08,0.08,0,1,1,1,0,2,1,0,0,0,0,0,1,1,1,2,0,0,1,1,0,0,2,0,0,0.08,0,0,0,0,0,2,2,2,0,0.03,0,0,0.11,0.11,0.11,14,1,1,1,11,3,3,2,6,1,0,2688,0,0,0,0,7.52,2.65,2.6,2.65,2.6,6,5,4,15,1,0,0,7,1,3,0.27,0.13,2.25,0,0,1,15,11,11,0.11,0,0,2.76,2.76,2.71,9.63,1.26,1.23,1.26,1.23,10,3,5,18,1,0,0,7,4,2,0.27,0.47,0.51,0,0,1,18,13,13,0.2,0,0,1.46,1.46,1.43,9.36,9.32,63,106,0.04,0.06,1,1,1,1
8475193,2024,Tomas Tatar,SEA,L,all,70,52300,1217,26.2,0.5,0.52,0.51,0.51,0.5,0.49,640,87.84,10.08,6.44,20.42,2.92,45.17,31.98,9.83,10.03,9.79,6,9,72,45,42,159,24,9,7,2,19,0,39,43,63,108,10,20,5,43,19,19,73,33,11,2.95,4.17,2.96,3,4,2,159.21,117,116.92,6,1.38,2.05,3.3,8.15,8.16,8.06,1217,159,122,172,764,194,164,132,727,5,15,202481,20,26,13,24,433.35,36.95,36.05,37.07,36.16,419,180,260,859,39,39,7,462,105,32,12.9,12.69,11.36,15,17,7,862.66,599,601.75,5.85,8.52,8.52,34.27,34.4,33.96,438.48,37.65,36.23,37.92,36.44,420,182,223,825,30,38,2,442,117,43,11.46,14.16,12.03,12,12,6,826.21,602,602.72,6.12,8.65,8.65,35.11,35.34,34.75,182.74,171.89,3470,3366,0,0,0,0,0,0
8475193,2024,Tomas Tatar,SEA,L,5on5,70,47649,1090,26.2,0.49,0.52,0.51,0.52,0.5,0.5,524,83.33,9.84,6.06,19.37,2.73,41.63,30.37,9.59,9.79,9.54,5,8,66,44,41,151,22,9,6,2,18,0,38,39,57,101,9,18,2,41,19,17,67,32,11,2.81,4.07,2.96,3,4,2,151.21,110,109.92,5,1.28,1.21,3.3,7.81,7.82,7.72,1090,136,112,161,681,178,149,118,645,2,11,158864,18,26,13,20,399.91,31.64,30.84,31.76,30.96,388,163,240,791,37,37,6,431,93,27,12.17,11.43,8.04,15,17,5,794.66,551,553.75,5.19,7.5,7.5,29.33,29.46,29.1,397.96,33.34,32.04,33.61,32.26,381,167,206,754,27,34,2,412,98,38,10.65,11.99,10.69,12,10,5,755.21,548,548.72,5.32,8.28,8.28,30.37,30.6,30.13,114.53,103.97,2689,2494,0.64,0.95,28,28,21,26
8475193,2024,Tomas Tatar,SEA,L,4on5,70,1076,37,5.84,0.01,0.09,0.07,0.13,0.03,0.15,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,37,0,7,5,25,4,6,3,24,0,0,7253,0,0,0,0,0.79,0.03,0.03,0.03,0.03,1,0,2,3,0,0,0,1,0,0,0.03,0,0,0,0,0,3,1,1,0.01,0,0,0.04,0.04,0.04,21.16,2.31,2.21,2.31,2.21,20,8,12,40,0,4,0,13,13,2,0.42,1.43,0.46,0,0,0,40,28,28,0.52,0.38,0.38,2.45,2.45,2.36,1.88,19.75,34,234,0.01,0,1,0,1,0
8475193,2024,Tomas Tatar,SEA,L,5on4,70,2823,76,20.38,0.77,0.86,0.79,0.88,0.73,0.87,324,3.16,0.16,0.27,0.81,0.14,2.54,1.08,0.16,0.16,0.16,1,0,5,0,1,6,1,0,1,0,1,0,0,3,5,5,0,0,1,1,0,1,4,1,0,0.06,0.1,0,0,0,0,6,5,5,0,0.07,0.84,0,0.23,0.23,0.23,76,22,2,5,47,9,6,9,52,1,0,11647,0,0,0,2,24.4,2.52,2.47,2.52,2.47,23,12,13,48,1,2,1,23,10,2,0.43,1.04,1.06,0,0,1,48,35,35,0.53,1.02,1.02,2.03,2.03,2,9.72,0.74,0.74,0.74,0.74,9,4,0,13,2,0,0,10,2,1,0.12,0.27,0.36,0,2,0,13,13,13,0.09,0,0,0.83,0.83,0.83,22.96,3.85,351,47,0.07,0,1,0,1,0
8479376,2024,Victor Mete,PHI,D,other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479376,2024,Victor Mete,PHI,D,all,1,652,14,-0.65,0.41,0.36,0.23,0.42,0.29,0.43,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,2,2,9,2,3,0,9,0,0,2948,0,0,0,1,4.57,0.61,0.59,0.65,0.64,5,1,0,6,0,1,0,4,1,1,0.16,0.1,0.35,0,0,0,6.59,6,6.52,0.08,0.35,0.35,0.33,0.36,0.35,10.08,0.88,0.88,0.83,0.82,7,8,5,20,0,1,0,13,1,1,0.41,0.14,0.33,0,0,0,18.59,15,13.86,0.13,0.06,0.06,0.95,0.89,0.89,1.53,2.73,42,58,0,0,0,0,0,0
8479376,2024,Victor Mete,PHI,D,5on5,1,652,14,-0.65,0.41,0.49,0.23,0.37,0.29,0.41,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,2,2,9,2,3,0,9,0,0,2128,0,0,0,1,4.57,0.61,0.59,0.65,0.64,5,1,0,6,0,1,0,4,1,1,0.16,0.1,0.35,0,0,0,6.59,6,6.52,0.08,0.35,0.35,0.33,0.36,0.35,10.08,0.88,0.88,0.83,0.82,7,8,5,20,0,1,0,13,1,1,0.41,0.14,0.33,0,0,0,18.59,15,13.86,0.13,0.06,0.06,0.95,0.89,0.89,1.36,1.39,27,46,0,0,0,0,0,0
8479376,2024,Victor Mete,PHI,D,4on5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479376,2024,Victor Mete,PHI,D,5on4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477940,2024,Nikolaj Ehlers,WPG,L,other,82,2624,44,51.99,0.52,0.51,0.56,0.29,0.57,0.34,231,7.55,3.28,0.57,1.4,0.29,3.56,1.89,3.28,3.28,3.28,2,0,9,2,4,15,6,4,1,0,1,0,1,4,5,7,0,0,0,1,1,1,5,2,4,0.18,0.26,2.84,1,0,3,15,11,11,0,0.16,0.39,0,3.44,3.44,3.44,44,9,2,4,29,5,6,16,17,0,0,4627,0,0,0,3,36.1,11.33,10.99,11.33,10.99,32,18,20,70,8,3,0,23,11,16,1.08,1.55,8.7,1,0,7,70,50,50,0.86,0.86,0.86,11.33,11.33,11.06,26.25,10.47,9.47,10.47,9.47,26,12,17,55,10,5,1,15,6,17,0.53,0.82,9.13,2,0,8,55,38,38,0.57,2.08,2.08,8.96,8.96,8.59,14.06,13.54,64,154,0,0.06,0,2,0,2
8477940,2024,Nikolaj Ehlers,WPG,L,all,82,78099,1560,77.61,0.58,0.48,0.59,0.47,0.58,0.48,487,248.79,18.36,15.28,61.5,8.07,136.23,101.56,17.73,18.62,17.98,24,12,233,108,154,495,61,25,17,2,47,2,118,132,208,316,12,29,4,30,37,45,279,46,16,6.77,5.81,5.77,15,4,6,500.31,341,344.85,22,3.3,3.97,2.5,19.15,19.41,18.96,1560,316,127,230,887,247,206,249,858,4,11,218970,29,47,22,39,813.76,76.84,73.67,77.25,74.06,781,350,427,1558,79,86,12,846,201,84,23.19,25.09,28.56,35,22,22,1569.66,1131,1140.12,12.64,16.76,16.96,72.52,72.96,71.1,584.72,56.02,52.63,56.14,52.74,556,250,285,1091,44,67,4,614,126,66,17.05,16.13,22.84,16,14,14,1084.35,806,803.22,7.88,14.54,14.54,49.36,49.28,48.13,170.25,186.8,3345,3755,0,0,0,0,0,0
8477940,2024,Nikolaj Ehlers,WPG,L,5on5,82,64992,1344,77.61,0.55,0.5,0.55,0.5,0.55,0.5,450,202.48,13.33,12.05,50.63,6.44,108.98,84.56,12.81,13.59,13.06,17,10,193,83,118,394,47,20,14,2,39,1,94,108,173,256,12,29,4,28,35,41,227,37,12,5.6,4.8,2.93,13,4,3,399.31,276,279.85,22,2.47,3.36,2.35,13.46,13.7,13.38,1344,234,120,208,782,208,188,202,746,4,8,177695,29,47,22,34,630.58,52.78,50.7,53.19,51.09,611,265,322,1198,62,64,12,668,150,58,18.58,18.79,15.4,31,19,12,1209.66,876,885.11,8.47,12.9,13.22,48.02,48.47,47.41,528.96,42.98,40.67,43.11,40.78,502,228,263,993,33,61,3,569,116,45,15.61,14.74,12.63,14,13,6,986.35,730,727.22,6.98,12.23,12.23,37.74,37.66,36.89,117.89,118.67,2805,2837,1.35,0.88,45,25,34,20
8477940,2024,Nikolaj Ehlers,WPG,L,4on5,82,32,4,4.58,0,0.01,0,0.06,0,0.09,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,0,0,0,4,0,0,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.04,0.04,0.04,0.04,1,0,0,1,0,0,0,1,0,0,0.04,0,0,0,0,0,1,1,1,0.01,0,0,0.06,0.06,0.06,0.02,2.71,2,29,0,0,0,0,0,0
8477940,2024,Nikolaj Ehlers,WPG,L,5on4,82,10451,168,71.23,0.87,0.9,0.88,0.89,0.86,0.86,374,35.18,1.51,2.48,8.7,1.22,21.91,13.17,1.41,1.51,1.41,5,2,27,22,29,78,7,0,1,0,7,1,22,18,27,49,0,0,0,1,0,3,43,6,0,0.85,0.66,0,0,0,0,78,49,49,0,0.62,0.03,0.15,1.98,1.98,1.86,168,73,5,16,74,34,12,31,91,0,0,13513,0,0,0,0,137.79,12.05,11.31,12.05,11.31,128,64,81,273,8,18,0,145,37,10,3.25,4.35,4.45,2,3,3,273,192,192,3.16,2.82,2.69,12.53,12.53,11.99,24.79,1.73,1.72,1.73,1.72,23,9,5,37,0,0,0,27,3,2,0.75,0.42,0.56,0,0,0,37,32,32,0.25,0,0,1.97,1.97,1.97,24.02,2.64,333,42,0,0,0,0,0,0
8474090,2024,Brendan Smith,NJD,D,other,63,1154,21,7.85,0.45,0.49,0.25,0.48,0.21,0.49,140,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,10,2,9,4,1,6,10,0,0,4552,0,4,2,3,3.73,2.65,2.35,2.65,2.35,5,1,6,12,5,0,0,0,1,5,0,0.17,2.48,0,1,4,12,6,6,0.05,0,0,2.69,2.69,2.39,16.73,3.23,2.82,3.23,2.82,18,5,13,36,0,3,0,11,5,7,0.42,0.78,2.04,0,0,0,36,23,23,0.48,0.72,0.72,2.99,2.99,2.62,17.41,17.89,103,110,0.17,0,2,0,1,0
8474090,2024,Brendan Smith,NJD,D,all,63,60860,1306,13.35,0.41,0.53,0.42,0.55,0.42,0.53,301,66.89,3.53,3.82,18.42,2.32,36.22,30.7,3.43,3.59,3.48,3,7,60,35,41,136,15,5,4,1,10,1,28,47,55,90,26,61,0,117,16,29,87,4,4,1.9,0.51,1.13,2,1,2,135.73,95,95.39,23,0.81,0.68,0.41,3.92,3.98,3.88,1306,79,248,167,812,160,163,181,802,0,0,167156,61,43,17,101,417.95,37.88,36.36,38.17,36.65,398,174,236,808,47,36,3,430,96,46,12.03,11.63,14.22,18,18,11,813.43,572,576.33,5.45,8.05,8.31,35.02,35.22,34.41,579.42,54.81,52.09,54.89,52.17,551,249,321,1121,64,61,7,591,147,62,16.88,17.96,19.97,25,18,21,1118.26,800,798.5,9.6,10.62,10.9,53.52,53.62,51.94,169.92,151.18,3097,2555,0,0,0,0,0,0
8474090,2024,Brendan Smith,NJD,D,5on5,63,49273,1095,13.35,0.49,0.52,0.48,0.54,0.48,0.52,325,61.73,3.19,3.46,17.48,2.09,33.93,26.85,3.09,3.25,3.14,2,6,54,33,40,127,13,5,4,1,10,1,26,41,49,82,22,50,0,97,11,25,80,4,3,1.77,0.51,0.92,2,1,2,126.73,87,87.39,19,0.72,0.68,0.41,3.5,3.55,3.46,1095,78,126,147,744,146,150,146,653,0,0,134417,50,32,13,72,386.89,33.5,32.28,33.79,32.57,362,167,221,750,40,36,3,399,90,40,11.08,10.88,11.53,17,16,7,755.43,529,533.33,5.11,8.05,8.31,30.29,30.48,29.99,421.45,34.72,33.41,34.78,33.49,408,174,229,811,50,43,6,445,100,37,12.81,11.96,9.95,24,15,11,808.26,582,580.5,5.53,8.4,8.68,31.56,31.66,31.17,106.24,96.49,2371,2056,3.91,0.34,93,15,62,13
8474090,2024,Brendan Smith,NJD,D,4on5,63,10268,177,13.75,0.08,0.11,0.14,0.11,0.16,0.13,133,4.24,0.13,0.29,0.85,0.21,2.06,3.46,0.13,0.13,0.13,0,0,5,2,0,7,0,0,0,0,0,0,1,6,5,7,3,6,0,20,5,4,7,0,0,0.13,0,0,0,0,0,7,7,7,4,0.07,0,0,0.2,0.2,0.2,177,0,112,16,49,10,12,25,130,0,0,7806,6,5,1,0,26.4,1.53,1.52,1.53,1.52,30,6,7,43,2,0,0,31,5,0,0.96,0.57,0,1,1,0,43,36,36,0.28,0,0,1.81,1.81,1.8,140.51,16.86,15.85,16.86,15.85,125,69,79,273,14,15,1,134,42,18,3.65,5.22,7.99,1,3,10,273,194,194,3.58,1.49,1.49,18.96,18.96,18.15,1.98,16.29,31,239,0.87,0,7,0,6,0
8474090,2024,Brendan Smith,NJD,D,5on4,63,165,13,6.6,0,0.86,0.67,0.9,0,0.88,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,1,0,2,10,0,0,4,9,0,0,4337,5,2,1,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.74,0.01,0.01,0.01,0.01,0,1,0,1,0,0,0,1,0,0,0.01,0,0,0,0,0,1,1,1,0,0,0,0.01,0.01,0.01,7.59,1.21,141,15,0,0,1,0,0,0
8475913,2024,Mark Stone,VGK,R,other,56,3309,44,37.79,0.56,0.42,0.62,0.38,0.64,0.36,148,9.03,3.37,0.68,1.43,0.32,3.75,3.45,3.29,3.37,3.29,5,1,5,8,0,13,8,2,0,0,2,0,5,4,3,11,0,0,0,1,2,3,5,2,6,0.2,0.19,2.98,1,1,0,13,13,13,0,0.19,0,0.31,3.24,3.24,3.19,44,11,7,4,22,2,2,13,27,0,1,2682,0,2,1,2,60.11,12.67,11.96,12.67,11.96,49,33,23,105,8,3,0,41,22,19,1.67,2.52,8.48,1,2,5,105,82,82,1.4,0.98,0.98,13.09,13.09,12.36,33.26,10.15,9.29,10.15,9.29,34,13,17,64,14,3,0,26,5,16,1.01,0.6,8.54,3,1,10,64,47,47,0.56,1.07,1.07,9.64,9.64,8.92,7.02,9.59,64,103,0,0,0,1,0,0
8475913,2024,Mark Stone,VGK,R,all,56,65208,1198,44.09,0.56,0.47,0.53,0.45,0.54,0.46,159,122.78,17.47,9.54,25.98,4.07,59.15,45.79,16.84,17.63,16.99,20,17,117,45,50,212,53,16,11,1,17,0,58,60,101,146,11,22,0,34,62,29,93,41,28,2.78,4.99,9.7,3,7,6,214.65,162,163.77,5,2.27,2.53,4.33,15.42,15.57,15.31,1198,271,161,182,584,142,150,210,696,0,4,138844,22,24,12,40,656.56,69.64,66.76,69.67,66.79,652,245,324,1221,72,63,6,634,179,84,18.59,21.64,29.42,19,26,27,1224.62,897,899.35,11.43,12.13,12.13,68.94,69.03,67.25,543.37,55.6,52.85,55.88,53.12,518,233,317,1068,56,67,6,561,120,70,15.79,14.31,25.49,18,15,23,1066.86,751,752.94,8.16,13.43,13.43,50.32,50.44,48.68,104.54,118.22,2107,2588,0,0,0,0,0,0
8475913,2024,Mark Stone,VGK,R,5on5,56,44684,885,44.09,0.51,0.51,0.48,0.47,0.49,0.48,269,74.86,8.05,4.89,17.77,2.44,36.14,29.71,7.88,8.21,8.03,9,12,74,25,38,137,29,8,6,1,11,0,37,37,66,91,5,10,0,28,47,19,63,23,13,1.99,2.75,3.31,2,4,2,139.65,99,100.77,5,1.03,1.44,2.6,6.49,6.65,6.57,885,153,113,149,470,119,120,139,507,0,2,119608,10,18,9,30,395.56,34.76,33.43,34.79,33.47,395,149,206,750,38,42,5,404,105,35,12.22,12.84,9.69,14,17,7,753.62,544,546.35,5.37,8.38,8.39,31.75,31.83,31.3,403.91,33.67,32.37,33.95,32.65,387,174,253,814,31,52,5,432,92,37,12.1,11.04,10.53,14,11,6,812.86,561,562.94,5.54,9.69,9.91,29.3,29.42,28.83,85.83,82.3,1863,2106,1.82,0.65,27,21,25,15
8475913,2024,Mark Stone,VGK,R,4on5,56,5235,135,44.11,0.12,0.09,0.14,0.13,0.15,0.15,166,5.75,0.49,0.28,0.56,0.14,1.54,4,0.48,0.49,0.48,1,0,6,1,3,10,3,2,0,0,0,0,0,5,4,5,1,2,0,2,11,0,5,1,1,0.17,0.1,0.23,0,1,1,10,7,7,0,0.06,0,0,0.56,0.56,0.54,135,6,38,11,80,9,17,24,85,0,0,10076,2,2,1,0,14.19,1.29,1.28,1.29,1.28,15,4,5,24,3,0,0,14,2,3,0.36,0.22,0.72,0,1,2,24,19,19,0.17,0,0,1.46,1.46,1.45,77.74,9.76,9.17,9.76,9.17,64,42,43,149,9,12,1,73,19,14,1.76,2.24,5.76,0,2,7,149,106,106,1.79,2.67,2.45,9.1,9.1,8.65,2.37,22.62,48,333,0,0,0,0,0,0
8475913,2024,Mark Stone,VGK,R,5on4,56,11980,134,40.7,0.91,0.82,0.89,0.79,0.87,0.78,151,33.14,5.55,3.7,6.23,1.18,17.72,8.63,5.19,5.55,5.19,5,4,32,11,9,52,13,4,5,0,4,0,16,14,28,39,5,10,0,3,2,7,20,15,8,0.43,1.94,3.17,0,1,3,52,43,43,0,0.98,1.1,1.41,5.13,5.13,5.01,134,101,3,18,12,12,11,34,77,0,0,5963,10,2,1,7,186.71,20.93,20.09,20.93,20.09,193,59,90,342,23,18,1,175,50,27,4.33,6.06,10.53,4,6,13,342,252,252,4.49,2.78,2.77,22.64,22.64,22.15,28.46,2.01,2.01,2.01,2.01,33,4,4,41,2,0,0,30,4,3,0.91,0.44,0.67,1,1,0,41,37,37,0.27,0,0,2.28,2.28,2.28,8.86,1.94,128,34,0,0.3,0,2,0,2
8482665,2024,Matty Beniers,SEA,C,other,77,3558,59,30.41,0.51,0.43,0.63,0.38,0.62,0.37,222,10.9,1.83,0.9,2.27,0.41,5.77,3.83,1.62,1.83,1.62,2,0,7,8,5,20,3,1,0,0,2,0,4,8,6,14,1,2,32,2,1,2,8,3,4,0.25,0.29,1.29,0,0,1,20,15,15,2,0.26,0,0.84,1.26,1.26,1.24,59,25,13,5,16,8,8,11,32,32,34,4545,2,2,1,2,47.48,9.04,8.33,9.04,8.33,43,24,35,102,7,2,0,39,14,14,1.35,1.4,6.29,1,1,5,102,67,67,1.15,0.84,0.84,9.36,9.36,8.77,27.33,8.68,8.34,8.68,8.34,31,10,18,59,14,1,1,22,4,15,0.85,0.44,7.4,2,1,11,59,41,41,0.45,0.47,0.47,8.66,8.66,8.31,10.62,13.96,92,148,0.66,0,3,0,2,0
